Postcode,Suburb,Type,Price,Distance,Rooms,Bathroom,Car,BuildingArea,Landsize,zipcode,rent_price_mean,rent_price_median,rent_price_min,rent_price_max,rent_price_count,rent_rating_mean,rent_rating_median,rent_rating_min,rent_rating_max
3147,Ashwood,h,855000.0,12.2,3,2.0,1.0,85.0,320.0,,,,,,,,,,
3147,Ashwood,t,900500.0,12.2,3,2.0,2.0,134.0,256.0,,,,,,,,,,
3147,Ashwood,h,1200000.0,12.2,3,2.0,2.0,198.0,839.0,,,,,,,,,,
3147,Ashwood,t,830000.0,12.2,3,1.0,2.0,130.0,212.0,,,,,,,,,,
3034,Avondale Heights,h,850000.0,10.5,3,1.0,1.0,118.0,593.0,,,,,,,,,,
3034,Avondale Heights,h,750000.0,10.5,3,1.0,1.0,103.0,0.0,,,,,,,,,,
3034,Avondale Heights,t,851000.0,10.5,3,3.0,1.0,181.0,557.0,,,,,,,,,,
3034,Avondale Heights,h,1155000.0,10.5,4,2.0,2.0,225.0,569.0,,,,,,,,,,
3034,Avondale Heights,h,680000.0,10.5,3,1.0,2.0,120.0,570.0,,,,,,,,,,
3034,Avondale Heights,h,627500.0,10.5,3,1.0,1.0,143.0,550.0,,,,,,,,,,
3034,Avondale Heights,h,950000.0,10.5,4,3.0,3.0,281.0,761.0,,,,,,,,,,
3034,Avondale Heights,h,850000.0,10.5,3,1.0,2.0,149.0,766.0,,,,,,,,,,
3034,Avondale Heights,h,705000.0,10.5,3,1.0,1.0,106.0,581.0,,,,,,,,,,
3034,Avondale Heights,h,1100000.0,10.5,4,3.0,2.0,395.0,873.0,,,,,,,,,,
3034,Avondale Heights,h,892500.0,10.5,3,1.0,1.0,118.0,586.0,,,,,,,,,,
3034,Avondale Heights,h,522500.0,10.5,2,1.0,1.0,101.0,220.0,,,,,,,,,,
3034,Avondale Heights,h,680000.0,10.5,4,2.0,2.0,140.0,554.0,,,,,,,,,,
3034,Avondale Heights,h,875000.0,10.5,3,1.0,3.0,117.0,812.0,,,,,,,,,,
3034,Avondale Heights,h,762000.0,10.5,4,2.0,2.0,150.0,589.0,,,,,,,,,,
3034,Avondale Heights,u,411000.0,10.5,2,1.0,1.0,85.0,0.0,,,,,,,,,,
3034,Avondale Heights,h,805000.0,10.5,3,2.0,2.0,103.0,593.0,,,,,,,,,,
3034,Avondale Heights,h,634000.0,10.5,3,2.0,1.0,153.0,582.0,,,,,,,,,,
3183,Balaclava,h,1819000.0,6.6,4,2.0,1.0,180.0,244.0,,,,,,,,,,
3183,Balaclava,u,410000.0,6.6,2,1.0,2.0,61.0,0.0,,,,,,,,,,
3183,Balaclava,t,1015000.0,6.6,2,1.0,2.0,120.0,114.0,,,,,,,,,,
3183,Balaclava,u,502500.0,6.6,2,1.0,1.0,65.0,0.0,,,,,,,,,,
3183,Balaclava,u,520000.0,6.6,2,1.0,0.0,58.0,0.0,,,,,,,,,,
3183,Balaclava,u,442000.0,6.6,2,1.0,1.0,61.0,0.0,,,,,,,,,,
3183,Balaclava,h,1193000.0,6.6,3,1.0,1.0,100.0,178.0,,,,,,,,,,
3183,Balaclava,u,416000.0,6.6,2,1.0,1.0,49.0,0.0,,,,,,,,,,
3183,Balaclava,u,474000.0,6.6,2,1.0,1.0,59.0,0.0,,,,,,,,,,
3183,Balaclava,h,981000.0,6.6,2,1.0,0.0,84.0,159.0,,,,,,,,,,
3183,Balaclava,h,1690000.0,6.6,3,2.0,2.0,159.0,339.0,,,,,,,,,,
3183,Balaclava,u,540000.0,6.6,2,1.0,1.0,51.0,483.0,,,,,,,,,,
3103,Balwyn,h,2100000.0,9.7,2,1.0,1.0,123.0,659.0,,,,,,,,,,
3103,Balwyn,h,1800000.0,9.7,4,2.0,2.0,218.0,715.0,,,,,,,,,,
3103,Balwyn,t,1255000.0,9.7,2,1.0,1.0,129.0,208.0,,,,,,,,,,
3103,Balwyn,u,1070000.0,9.7,3,2.0,2.0,112.0,206.0,,,,,,,,,,
3103,Balwyn,h,2400000.0,9.7,4,2.0,2.0,226.0,744.0,,,,,,,,,,
3103,Balwyn,h,2200000.0,9.7,3,3.0,2.0,266.0,651.0,,,,,,,,,,
3103,Balwyn,u,806000.0,9.7,2,1.0,1.0,97.0,122.0,,,,,,,,,,
3103,Balwyn,h,2250000.0,9.7,5,3.0,2.0,356.0,600.0,,,,,,,,,,
3103,Balwyn,h,2800000.0,9.7,5,3.0,2.0,349.0,678.0,,,,,,,,,,
3103,Balwyn,h,1850000.0,9.7,2,1.0,1.0,166.0,1015.0,,,,,,,,,,
3103,Balwyn,h,700000.0,9.7,3,1.0,1.0,110.0,188.0,,,,,,,,,,
3103,Balwyn,h,500000.0,9.7,2,1.0,1.0,72.0,0.0,,,,,,,,,,
3103,Balwyn,h,2125000.0,9.7,3,2.0,2.0,252.0,699.0,,,,,,,,,,
3103,Balwyn,h,1800000.0,9.7,4,2.0,2.0,200.0,577.0,,,,,,,,,,
3103,Balwyn,u,635000.0,9.7,2,1.0,1.0,70.0,0.0,,,,,,,,,,
3103,Balwyn,u,526000.0,9.7,2,1.0,1.0,73.0,0.0,,,,,,,,,,
3103,Balwyn,h,905000.0,9.7,3,1.0,2.0,150.0,281.0,,,,,,,,,,
3103,Balwyn,h,1750000.0,9.7,4,3.0,2.0,308.0,453.0,,,,,,,,,,
3103,Balwyn,t,760000.0,9.7,2,1.0,1.0,100.0,121.0,,,,,,,,,,
3103,Balwyn,t,1367000.0,9.7,3,2.0,2.0,164.0,219.0,,,,,,,,,,
3103,Balwyn,t,1400000.0,9.7,4,3.0,2.0,240.0,241.0,,,,,,,,,,
3103,Balwyn,h,3270000.0,9.7,4,2.0,4.0,241.0,935.0,,,,,,,,,,
3103,Balwyn,u,625000.0,9.7,2,1.0,1.0,104.0,115.0,,,,,,,,,,
3103,Balwyn,h,2730000.0,9.7,4,3.0,2.0,336.0,674.0,,,,,,,,,,
3103,Balwyn,u,460000.0,9.7,2,1.0,1.0,79.0,0.0,,,,,,,,,,
3103,Balwyn,u,1053000.0,9.7,2,1.0,2.0,98.0,231.0,,,,,,,,,,
3103,Balwyn,t,1472000.0,9.7,3,2.0,2.0,170.0,306.0,,,,,,,,,,
3103,Balwyn,u,754000.0,9.7,2,1.0,1.0,88.0,87.0,,,,,,,,,,
3103,Balwyn,h,2188000.0,9.7,4,2.0,2.0,253.0,752.0,,,,,,,,,,
3103,Balwyn,u,755000.0,9.7,2,1.0,1.0,92.0,213.0,,,,,,,,,,
3103,Balwyn,h,3290000.0,9.7,4,3.0,2.0,350.0,1007.0,,,,,,,,,,
3103,Balwyn,h,2410000.0,9.7,4,2.0,1.0,207.0,685.0,,,,,,,,,,
3103,Balwyn,u,650000.0,9.7,2,1.0,1.0,150.0,0.0,,,,,,,,,,
3103,Balwyn,h,2000000.0,9.7,4,1.0,2.0,291.0,739.0,,,,,,,,,,
3103,Balwyn,h,1900000.0,9.7,4,2.0,1.0,155.0,665.0,,,,,,,,,,
3103,Balwyn,h,3401000.0,9.7,3,2.0,1.0,166.0,706.0,,,,,,,,,,
3103,Balwyn,h,1750000.0,9.7,3,2.0,3.0,193.0,613.0,,,,,,,,,,
3103,Balwyn,h,2450000.0,9.7,5,2.0,2.0,260.0,981.0,,,,,,,,,,
3103,Balwyn,u,730000.0,9.7,2,1.0,1.0,80.0,130.0,,,,,,,,,,
3103,Balwyn,h,1500000.0,9.7,3,2.0,2.0,190.0,404.0,,,,,,,,,,
3103,Balwyn,h,1700000.0,9.7,4,1.0,1.0,115.0,672.0,,,,,,,,,,
3104,Balwyn North,t,1315000.0,9.2,3,2.0,2.0,167.0,260.0,,,,,,,,,,
3104,Balwyn North,h,1500000.0,9.2,3,2.0,1.0,154.0,778.0,,,,,,,,,,
3104,Balwyn North,h,3230000.0,9.2,4,4.0,3.0,275.0,1135.0,,,,,,,,,,
3104,Balwyn North,h,1905000.0,9.2,4,2.0,2.0,185.0,647.0,,,,,,,,,,
3104,Balwyn North,h,1900000.0,9.2,4,2.0,2.0,215.0,642.0,,,,,,,,,,
3104,Balwyn North,h,2251000.0,9.2,3,1.0,2.0,137.0,888.0,,,,,,,,,,
3104,Balwyn North,h,2205000.0,9.2,4,2.0,2.0,214.0,750.0,,,,,,,,,,
3104,Balwyn North,h,1265000.0,9.2,3,2.0,1.0,160.0,347.0,,,,,,,,,,
3104,Balwyn North,h,1750000.0,9.2,4,2.0,2.0,185.0,673.0,,,,,,,,,,
3104,Balwyn North,h,1450000.0,9.2,3,1.0,2.0,124.0,665.0,,,,,,,,,,
3104,Balwyn North,h,2614000.0,9.2,4,2.0,2.0,150.0,772.0,,,,,,,,,,
3104,Balwyn North,h,1825000.0,9.2,4,2.0,3.0,225.0,736.0,,,,,,,,,,
3104,Balwyn North,t,1150000.0,9.2,3,2.0,1.0,144.0,207.0,,,,,,,,,,
3104,Balwyn North,h,1572000.0,9.2,4,2.0,2.0,330.0,662.0,,,,,,,,,,
3104,Balwyn North,h,1750000.0,9.2,5,3.0,2.0,365.0,705.0,,,,,,,,,,
3104,Balwyn North,h,1850000.0,9.2,4,2.0,2.0,254.0,619.0,,,,,,,,,,
3104,Balwyn North,h,2130000.0,9.2,4,3.0,2.0,275.0,1274.0,,,,,,,,,,
3104,Balwyn North,h,3690000.0,9.2,5,4.0,2.0,154.0,624.0,,,,,,,,,,
3104,Balwyn North,h,1740000.0,9.2,4,2.0,2.0,275.0,610.0,,,,,,,,,,
3104,Balwyn North,h,2575000.0,9.2,4,3.0,2.0,355.0,657.0,,,,,,,,,,
3104,Balwyn North,h,1388800.0,9.2,4,2.0,1.0,247.0,517.0,,,,,,,,,,
3104,Balwyn North,h,1800000.0,9.2,4,2.0,4.0,165.0,587.0,,,,,,,,,,
3104,Balwyn North,h,2910000.0,9.2,4,3.0,2.0,247.0,1070.0,,,,,,,,,,
3104,Balwyn North,h,2200000.0,9.2,5,3.0,2.0,355.0,900.0,,,,,,,,,,
3104,Balwyn North,h,1700000.0,9.2,3,2.0,3.0,168.0,763.0,,,,,,,,,,
3104,Balwyn North,h,1230000.0,9.2,3,3.0,1.0,188.0,310.0,,,,,,,,,,
3104,Balwyn North,h,1950000.0,9.2,4,3.0,2.0,232.0,665.0,,,,,,,,,,
3104,Balwyn North,h,1750000.0,9.2,5,2.0,2.0,170.0,710.0,,,,,,,,,,
3104,Balwyn North,h,2000000.0,9.2,5,2.0,2.0,244.0,1002.0,,,,,,,,,,
3104,Balwyn North,h,1480000.0,9.2,3,1.0,4.0,116.0,605.0,,,,,,,,,,
3104,Balwyn North,h,3000000.0,9.2,4,3.0,2.0,50.0,1247.0,,,,,,,,,,
3104,Balwyn North,h,1818000.0,9.2,3,1.0,1.0,90.0,722.0,,,,,,,,,,
3104,Balwyn North,h,2525000.0,9.2,4,2.0,2.0,196.0,1235.0,,,,,,,,,,
3104,Balwyn North,h,1720000.0,9.2,4,3.0,2.0,170.0,869.0,,,,,,,,,,
3104,Balwyn North,h,1675000.0,9.2,4,2.0,2.0,201.0,667.0,,,,,,,,,,
3104,Balwyn North,t,1680000.0,9.2,4,3.0,1.0,200.0,362.0,,,,,,,,,,
3104,Balwyn North,h,2205000.0,9.2,4,2.0,2.0,250.0,1010.0,,,,,,,,,,
3104,Balwyn North,h,2100000.0,9.2,3,2.0,3.0,175.0,949.0,,,,,,,,,,
3104,Balwyn North,h,685000.0,9.2,2,1.0,1.0,85.0,177.0,,,,,,,,,,
3104,Balwyn North,h,1335000.0,9.2,3,2.0,2.0,177.0,368.0,,,,,,,,,,
3104,Balwyn North,h,1900000.0,9.2,4,2.0,4.0,165.0,587.0,,,,,,,,,,
3104,Balwyn North,u,1040000.0,9.2,2,1.0,1.0,112.0,250.0,,,,,,,,,,
3104,Balwyn North,h,1250000.0,9.2,4,2.0,2.0,153.0,644.0,,,,,,,,,,
3104,Balwyn North,h,1875000.0,9.2,5,3.0,2.0,200.0,842.0,,,,,,,,,,
3104,Balwyn North,h,1530000.0,9.2,4,2.0,2.0,198.0,701.0,,,,,,,,,,
3104,Balwyn North,h,1651000.0,9.2,3,1.0,2.0,151.0,657.0,,,,,,,,,,
3104,Balwyn North,h,1920000.0,9.2,5,3.0,2.0,355.0,900.0,,,,,,,,,,
3104,Balwyn North,h,1560000.0,9.2,5,2.0,3.0,199.0,845.0,,,,,,,,,,
3104,Balwyn North,h,1038000.0,9.2,3,2.0,1.0,144.0,207.0,,,,,,,,,,
3104,Balwyn North,h,1660000.0,9.2,5,3.0,2.0,193.0,737.0,,,,,,,,,,
3104,Balwyn North,h,1770000.0,9.2,3,2.0,1.0,147.0,720.0,,,,,,,,,,
3104,Balwyn North,u,691500.0,9.2,2,1.0,1.0,102.0,0.0,,,,,,,,,,
3204,Bentleigh,u,875000.0,13.0,3,1.0,2.0,121.0,348.0,,,,,,,,,,
3204,Bentleigh,h,1425000.0,13.0,3,2.0,2.0,143.0,613.0,,,,,,,,,,
3204,Bentleigh,t,851000.0,13.0,2,1.0,1.0,250.0,140.0,,,,,,,,,,
3204,Bentleigh,h,1222500.0,13.0,3,2.0,2.0,181.0,299.0,,,,,,,,,,
3204,Bentleigh,h,1317500.0,13.0,3,1.0,1.0,127.0,576.0,,,,,,,,,,
3204,Bentleigh,u,360000.0,13.0,2,1.0,1.0,69.0,0.0,,,,,,,,,,
3204,Bentleigh,t,1435000.0,13.0,4,3.0,2.0,212.0,291.0,,,,,,,,,,
3204,Bentleigh,h,1110000.0,13.0,3,1.0,2.0,164.0,692.0,,,,,,,,,,
3204,Bentleigh,h,2435000.0,13.0,4,2.0,2.0,250.0,795.0,,,,,,,,,,
3204,Bentleigh,h,1500000.0,13.0,3,2.0,1.0,222.0,565.0,,,,,,,,,,
3204,Bentleigh,h,1300000.0,13.0,4,2.0,2.0,194.0,697.0,,,,,,,,,,
3204,Bentleigh,h,1125000.0,13.0,3,1.0,2.0,116.0,584.0,,,,,,,,,,
3204,Bentleigh,h,1328000.0,13.0,4,2.0,2.0,112.0,610.0,,,,,,,,,,
3204,Bentleigh,h,1340000.0,13.0,3,2.0,1.0,135.0,526.0,,,,,,,,,,
3204,Bentleigh,t,1155000.0,13.0,4,3.0,2.0,205.0,271.0,,,,,,,,,,
3204,Bentleigh,h,1275000.0,13.0,3,1.0,4.0,138.0,758.0,,,,,,,,,,
3204,Bentleigh,h,855000.0,13.0,2,1.0,1.0,103.0,296.0,,,,,,,,,,
3204,Bentleigh,u,650000.0,13.0,2,1.0,1.0,92.0,116.0,,,,,,,,,,
3204,Bentleigh,h,1815000.0,13.0,4,2.0,4.0,233.0,902.0,,,,,,,,,,
3204,Bentleigh,h,2255000.0,13.0,4,3.0,2.0,353.0,557.0,,,,,,,,,,
3204,Bentleigh,h,1860000.0,13.0,4,2.0,3.0,197.0,855.0,,,,,,,,,,
3204,Bentleigh,u,725000.0,13.0,2,1.0,1.0,100.0,227.0,,,,,,,,,,
3204,Bentleigh,h,1293000.0,13.0,3,1.0,1.0,108.0,632.0,,,,,,,,,,
3204,Bentleigh,h,1328000.0,13.0,3,2.0,2.0,245.0,690.0,,,,,,,,,,
3204,Bentleigh,t,1247000.0,13.0,4,2.0,3.0,255.0,354.0,,,,,,,,,,
3204,Bentleigh,h,1370000.0,13.0,3,1.0,2.0,143.0,624.0,,,,,,,,,,
3204,Bentleigh,h,1095000.0,13.0,3,2.0,1.0,170.0,581.0,,,,,,,,,,
3204,Bentleigh,u,725000.0,13.0,2,1.0,1.0,88.0,677.0,,,,,,,,,,
3204,Bentleigh,t,825000.0,13.0,3,2.0,2.0,149.0,147.0,,,,,,,,,,
3204,Bentleigh,t,1235000.0,13.0,3,2.0,2.0,160.0,0.0,,,,,,,,,,
3204,Bentleigh,h,1165000.0,13.0,3,1.0,2.0,125.0,694.0,,,,,,,,,,
3204,Bentleigh,h,1910000.0,13.0,4,2.0,4.0,284.0,736.0,,,,,,,,,,
3204,Bentleigh,u,820000.0,13.0,2,1.0,3.0,109.0,336.0,,,,,,,,,,
3204,Bentleigh,h,1430000.0,13.0,4,2.0,2.0,168.0,611.0,,,,,,,,,,
3204,Bentleigh,h,910000.0,13.0,2,1.0,2.0,96.0,274.0,,,,,,,,,,
3204,Bentleigh,h,2520000.0,13.0,4,4.0,2.0,361.0,579.0,,,,,,,,,,
3204,Bentleigh,h,1900000.0,13.0,5,2.0,2.0,250.0,567.0,,,,,,,,,,
3204,Bentleigh,t,670000.0,13.0,2,2.0,1.0,90.0,123.0,,,,,,,,,,
3204,Bentleigh,t,680000.0,13.0,2,1.0,1.0,107.0,83.0,,,,,,,,,,
3204,Bentleigh,t,1320000.0,13.0,4,3.0,3.0,220.0,346.0,,,,,,,,,,
3204,Bentleigh,h,1535000.0,13.0,3,2.0,2.0,150.0,572.0,,,,,,,,,,
3204,Bentleigh,h,1385000.0,13.0,5,2.0,2.0,178.0,664.0,,,,,,,,,,
3204,Bentleigh,h,2620000.0,13.0,4,4.0,2.0,361.0,579.0,,,,,,,,,,
3165,Bentleigh East,h,825000.0,13.9,2,2.0,1.0,125.0,176.0,,,,,,,,,,
3165,Bentleigh East,u,746000.0,13.9,2,1.0,2.0,95.0,281.0,,,,,,,,,,
3165,Bentleigh East,h,1275000.0,13.9,5,2.0,2.0,190.0,683.0,,,,,,,,,,
3165,Bentleigh East,u,1025000.0,13.9,3,2.0,2.0,120.0,384.0,,,,,,,,,,
3165,Bentleigh East,u,495000.0,13.9,2,1.0,1.0,79.0,76.0,,,,,,,,,,
3165,Bentleigh East,h,1220000.0,13.9,4,2.0,2.0,178.0,585.0,,,,,,,,,,
3165,Bentleigh East,h,885000.0,13.9,3,1.0,2.0,110.0,565.0,,,,,,,,,,
3165,Bentleigh East,t,830000.0,13.9,3,2.0,2.0,141.0,292.0,,,,,,,,,,
3165,Bentleigh East,t,1210000.0,13.9,4,3.0,2.0,222.0,291.0,,,,,,,,,,
3165,Bentleigh East,t,1160000.0,13.9,4,2.0,2.0,180.0,321.0,,,,,,,,,,
3165,Bentleigh East,h,1215000.0,13.9,3,2.0,3.0,110.0,730.0,,,,,,,,,,
3165,Bentleigh East,h,1200000.0,13.9,4,2.0,2.0,191.0,619.0,,,,,,,,,,
3165,Bentleigh East,h,1050000.0,13.9,3,2.0,2.0,140.0,627.0,,,,,,,,,,
3165,Bentleigh East,h,950000.0,13.9,5,2.0,4.0,146.0,618.0,,,,,,,,,,
3165,Bentleigh East,u,380000.0,13.9,2,2.0,1.0,78.0,0.0,,,,,,,,,,
3165,Bentleigh East,h,689000.0,13.9,2,1.0,1.0,87.0,169.0,,,,,,,,,,
3165,Bentleigh East,h,1338000.0,13.9,3,2.0,2.0,177.0,610.0,,,,,,,,,,
3165,Bentleigh East,u,651000.0,13.9,2,1.0,1.0,150.0,265.0,,,,,,,,,,
3165,Bentleigh East,h,1390000.0,13.9,3,2.0,2.0,118.0,590.0,,,,,,,,,,
3165,Bentleigh East,h,1100000.0,13.9,3,1.0,2.0,163.0,578.0,,,,,,,,,,
3165,Bentleigh East,h,1206000.0,13.9,4,1.0,1.0,138.0,636.0,,,,,,,,,,
3165,Bentleigh East,t,486500.0,13.9,2,1.0,1.0,75.0,0.0,,,,,,,,,,
3165,Bentleigh East,h,1415000.0,13.9,4,2.0,2.0,177.0,604.0,,,,,,,,,,
3165,Bentleigh East,t,1185000.0,13.9,4,2.0,2.0,207.0,305.0,,,,,,,,,,
3165,Bentleigh East,t,1060000.0,13.9,4,3.0,1.0,166.0,313.0,,,,,,,,,,
3165,Bentleigh East,h,845000.0,13.9,3,2.0,2.0,145.0,295.0,,,,,,,,,,
3165,Bentleigh East,t,860000.0,13.9,3,2.0,1.0,117.0,254.0,,,,,,,,,,
3165,Bentleigh East,t,921000.0,13.9,3,2.0,2.0,140.0,167.0,,,,,,,,,,
3165,Bentleigh East,h,742500.0,13.9,2,1.0,1.0,135.0,300.0,,,,,,,,,,
3165,Bentleigh East,h,920000.0,13.9,3,2.0,2.0,120.0,578.0,,,,,,,,,,
3165,Bentleigh East,h,1010000.0,13.9,4,1.0,2.0,112.0,658.0,,,,,,,,,,
3165,Bentleigh East,h,702000.0,13.9,2,1.0,1.0,102.0,591.0,,,,,,,,,,
3165,Bentleigh East,t,805000.0,13.9,3,2.0,1.0,117.0,268.0,,,,,,,,,,
3165,Bentleigh East,h,1100000.0,13.9,4,2.0,1.0,190.0,274.0,,,,,,,,,,
3165,Bentleigh East,h,1050000.0,13.9,3,1.0,4.0,131.0,726.0,,,,,,,,,,
3165,Bentleigh East,h,722000.0,13.9,2,2.0,1.0,79.0,201.0,,,,,,,,,,
3165,Bentleigh East,h,930000.0,13.9,3,1.0,2.0,133.0,588.0,,,,,,,,,,
3165,Bentleigh East,h,921000.0,13.9,3,2.0,1.0,119.0,291.0,,,,,,,,,,
3165,Bentleigh East,h,1035000.0,13.9,4,1.0,2.0,160.0,610.0,,,,,,,,,,
3165,Bentleigh East,h,1352000.0,13.9,4,2.0,2.0,196.0,618.0,,,,,,,,,,
3165,Bentleigh East,t,1005000.0,13.9,4,2.0,2.0,205.0,296.0,,,,,,,,,,
3165,Bentleigh East,h,1600000.0,13.9,5,2.0,2.0,315.0,659.0,,,,,,,,,,
3165,Bentleigh East,h,1200000.0,13.9,3,1.0,1.0,120.0,721.0,,,,,,,,,,
3165,Bentleigh East,h,780000.0,13.9,3,2.0,2.0,126.0,421.0,,,,,,,,,,
3165,Bentleigh East,t,1250000.0,13.9,4,2.0,2.0,231.0,314.0,,,,,,,,,,
3165,Bentleigh East,h,1110000.0,13.9,4,2.0,2.0,176.0,583.0,,,,,,,,,,
3165,Bentleigh East,h,1690000.0,13.9,4,2.0,2.0,165.0,700.0,,,,,,,,,,
3165,Bentleigh East,u,791000.0,13.9,3,3.0,1.0,122.0,391.0,,,,,,,,,,
3165,Bentleigh East,h,900000.0,13.9,3,1.0,3.0,140.0,780.0,,,,,,,,,,
3165,Bentleigh East,t,970000.0,13.9,3,2.0,2.0,156.0,267.0,,,,,,,,,,
3165,Bentleigh East,h,823000.0,13.9,3,2.0,2.0,143.0,213.0,,,,,,,,,,
3165,Bentleigh East,t,1045000.0,13.9,4,2.0,1.0,190.0,316.0,,,,,,,,,,
3165,Bentleigh East,u,655000.0,13.9,2,1.0,1.0,80.0,154.0,,,,,,,,,,
3165,Bentleigh East,h,1550000.0,13.9,5,3.0,2.0,257.0,623.0,,,,,,,,,,
3165,Bentleigh East,h,835000.0,13.9,3,1.0,1.0,105.0,250.0,,,,,,,,,,
3165,Bentleigh East,t,1465000.0,13.9,4,2.0,2.0,256.0,319.0,,,,,,,,,,
3165,Bentleigh East,h,910000.0,13.9,3,1.0,1.0,96.0,587.0,,,,,,,,,,
3165,Bentleigh East,u,920000.0,13.9,3,2.0,1.0,123.0,388.0,,,,,,,,,,
3165,Bentleigh East,t,935000.0,13.9,3,2.0,2.0,160.0,230.0,,,,,,,,,,
3165,Bentleigh East,h,977000.0,13.9,3,1.0,2.0,163.0,543.0,,,,,,,,,,
3165,Bentleigh East,h,1352000.0,13.9,3,1.0,2.0,122.0,686.0,,,,,,,,,,
3165,Bentleigh East,h,1115000.0,13.9,4,2.0,2.0,160.0,575.0,,,,,,,,,,
3165,Bentleigh East,h,1197000.0,13.9,3,1.0,2.0,147.0,692.0,,,,,,,,,,
3165,Bentleigh East,u,485000.0,13.9,2,2.0,2.0,83.0,0.0,,,,,,,,,,
3165,Bentleigh East,h,1365000.0,13.9,4,1.0,1.0,151.0,582.0,,,,,,,,,,
3165,Bentleigh East,h,1698888.0,13.9,4,2.0,2.0,337.0,598.0,,,,,,,,,,
3165,Bentleigh East,t,965000.0,13.9,3,2.0,1.0,28.0,283.0,,,,,,,,,,
3165,Bentleigh East,u,870000.0,13.9,3,2.0,2.0,150.0,365.0,,,,,,,,,,
3165,Bentleigh East,h,1161000.0,13.9,3,2.0,3.0,168.0,629.0,,,,,,,,,,
3165,Bentleigh East,h,1266000.0,13.9,3,1.0,3.0,146.0,676.0,,,,,,,,,,
3165,Bentleigh East,t,700000.0,13.9,3,2.0,2.0,200.0,194.0,,,,,,,,,,
3165,Bentleigh East,t,1325000.0,13.9,4,4.0,2.0,265.0,363.0,,,,,,,,,,
3165,Bentleigh East,u,770000.0,13.9,3,2.0,1.0,132.0,281.0,,,,,,,,,,
3165,Bentleigh East,u,380000.0,13.9,1,1.0,1.0,99.0,0.0,,,,,,,,,,
3165,Bentleigh East,h,1175000.0,13.9,4,2.0,2.0,158.0,620.0,,,,,,,,,,
3165,Bentleigh East,h,1200000.0,13.9,3,1.0,1.0,120.0,640.0,,,,,,,,,,
3165,Bentleigh East,h,1370000.0,13.9,4,1.0,2.0,196.0,684.0,,,,,,,,,,
3165,Bentleigh East,h,1433500.0,13.9,4,1.0,1.0,186.0,725.0,,,,,,,,,,
3165,Bentleigh East,t,860000.0,13.9,3,2.0,1.0,131.0,210.0,,,,,,,,,,
3165,Bentleigh East,u,715000.0,13.9,2,1.0,1.0,114.0,194.0,,,,,,,,,,
3165,Bentleigh East,h,710000.0,13.9,2,1.0,1.0,115.0,0.0,,,,,,,,,,
3165,Bentleigh East,h,1550000.0,13.9,5,3.0,2.0,296.0,583.0,,,,,,,,,,
3165,Bentleigh East,u,790000.0,13.9,3,1.0,2.0,100.0,406.0,,,,,,,,,,
3165,Bentleigh East,h,1020000.0,13.9,3,1.0,2.0,144.0,596.0,,,,,,,,,,
3165,Bentleigh East,h,886000.0,13.9,3,2.0,1.0,122.0,185.0,,,,,,,,,,
3165,Bentleigh East,h,1015000.0,13.9,4,2.0,3.0,198.0,625.0,,,,,,,,,,
3165,Bentleigh East,h,1255000.0,13.9,4,2.0,2.0,167.0,610.0,,,,,,,,,,
3165,Bentleigh East,h,1320000.0,13.9,3,1.0,1.0,94.0,593.0,,,,,,,,,,
3165,Bentleigh East,h,870000.0,13.9,3,2.0,1.0,133.0,326.0,,,,,,,,,,
3165,Bentleigh East,h,1472500.0,13.9,4,2.0,2.0,219.0,592.0,,,,,,,,,,
3165,Bentleigh East,h,640000.0,13.9,2,2.0,2.0,118.0,298.0,,,,,,,,,,
3128,Box Hill,h,1620000.0,13.1,4,2.0,2.0,255.0,697.0,,,,,,,,,,
3128,Box Hill,u,645000.0,13.1,2,1.0,1.0,81.0,140.0,,,,,,,,,,
3128,Box Hill,h,1560000.0,13.1,4,2.0,3.0,167.0,729.0,,,,,,,,,,
3128,Box Hill,h,1715000.0,13.1,3,2.0,2.0,170.0,458.0,,,,,,,,,,
3128,Box Hill,h,1200000.0,13.1,3,1.0,2.0,110.0,550.0,,,,,,,,,,
3128,Box Hill,h,1760000.0,13.1,3,1.0,0.0,151.0,741.0,,,,,,,,,,
3128,Box Hill,h,948000.0,13.1,3,1.0,2.0,108.0,384.0,,,,,,,,,,
3128,Box Hill,u,465000.0,13.1,2,2.0,1.0,65.0,0.0,,,,,,,,,,
3128,Box Hill,t,975000.0,13.1,4,2.0,2.0,158.0,299.0,,,,,,,,,,
3128,Box Hill,h,1325000.0,13.1,3,1.0,1.0,134.0,702.0,,,,,,,,,,
3128,Box Hill,t,750000.0,13.1,3,2.0,1.0,3.0,150.0,,,,,,,,,,
3128,Box Hill,h,1400000.0,13.1,3,2.0,1.0,159.0,643.0,,,,,,,,,,
3128,Box Hill,h,1500000.0,13.1,3,1.0,2.0,106.0,664.0,,,,,,,,,,
3128,Box Hill,h,1600000.0,13.1,4,2.0,1.0,195.0,692.0,,,,,,,,,,
3128,Box Hill,h,1461400.0,13.1,4,2.0,2.0,235.0,780.0,,,,,,,,,,
3128,Box Hill,u,775000.0,13.1,3,1.0,1.0,108.0,211.0,,,,,,,,,,
3128,Box Hill,h,1670000.0,13.1,4,4.0,4.0,162.0,707.0,,,,,,,,,,
